Province,StationID,Name,Latitude,Longitude,Postal Code,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/2/2017 16:00,2017,5,2,16:00,6.9,,4.7,,86,,26,,5,,,,95.03,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/2/2017 17:00,2017,5,2,17:00,6.1,,3.9,,86,,27,,7,,,,95.13,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/2/2017 18:00,2017,5,2,18:00,5.8,,3.4,,84,,25,,8,,,,95.17,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/2/2017 19:00,2017,5,2,19:00,5.3,,2.9,,84,,26,,6,,,,95.23,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/2/2017 20:00,2017,5,2,20:00,4.8,,3.2,,89,,27,,4,,,,95.31,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/2/2017 21:00,2017,5,2,21:00,4.5,,2.8,,89,,27,,6,,,,95.4,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/2/2017 22:00,2017,5,2,22:00,4.3,,2.7,,89,,27,,7,,,,95.45,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/2/2017 23:00,2017,5,2,23:00,3.4,,1.8,,89,,33,,7,,,,95.57,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 0:00,2017,5,3,0:00,2.2,,0.9,,91,,33,,5,,,,95.7,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 1:00,2017,5,3,1:00,1.6,,0.3,,92,,33,,4,,,,95.79,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 2:00,2017,5,3,2:00,1,,-0.3,,91,,34,,5,,,,95.87,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 3:00,2017,5,3,3:00,0.7,,-0.6,,91,,30,,6,,,,95.97,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 4:00,2017,5,3,4:00,0.7,,-0.6,,91,,28,,5,,,,96.08,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 5:00,2017,5,3,5:00,0.5,,-1.2,,88,,32,,7,,,,96.21,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 6:00,2017,5,3,6:00,0.7,,-1,,89,,32,,3,,,,96.35,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 7:00,2017,5,3,7:00,1.3,,-0.8,,86,,30,,7,,,,96.49,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 8:00,2017,5,3,8:00,2.7,,-0.6,,79,,34,,6,,,,96.57,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 9:00,2017,5,3,9:00,4.5,,-0.9,,68,,33,,8,,,,96.64,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 10:00,2017,5,3,10:00,6.1,,-1.8,,57,,34,,8,,,,96.73,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 11:00,2017,5,3,11:00,,,,,,,,,,,,,,,,,,,
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 12:00,2017,5,3,12:00,8.9,,-3.9,,40,,32,,7,,,,96.93,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 13:00,2017,5,3,13:00,10.3,,-4.8,,34,,35,,8,,,,96.98,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 14:00,2017,5,3,14:00,11.7,,-6,,28,,33,,7,,,,97.05,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 15:00,2017,5,3,15:00,12.3,,-5.9,,28,,30,,8,,,,97.06,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 16:00,2017,5,3,16:00,12.6,,-6.7,,25,,31,,7,,,,97.05,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 17:00,2017,5,3,17:00,12.1,,-7.8,,24,,34,,7,,,,97.07,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 18:00,2017,5,3,18:00,11,,-8.6,,24,,35,,4,,,,97.11,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 19:00,2017,5,3,19:00,7.2,,-1.4,,54,,,,0,,,,97.14,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 20:00,2017,5,3,20:00,3.1,,-2.1,,69,,,,0,,,,97.25,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 21:00,2017,5,3,21:00,1.2,,-2.1,,79,,,,0,,,,97.36,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 22:00,2017,5,3,22:00,-0.1,,-2,,87,,,,0,,,,97.44,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/3/2017 23:00,2017,5,3,23:00,-0.9,,-2.9,,87,,,,0,,,,97.46,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 0:00,2017,5,4,0:00,-1.4,,-2.9,,90,,,,0,,,,97.52,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 1:00,2017,5,4,1:00,-2.2,,-3.6,,90,,,,0,,,,97.49,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 2:00,2017,5,4,2:00,-2.4,,-3.7,,91,,,,0,,,,97.44,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 3:00,2017,5,4,3:00,-2.4,,-3.5,,93,,,,0,,,,97.4,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 4:00,2017,5,4,4:00,-2.4,,-3.5,,92,,,,0,,,,97.37,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 5:00,2017,5,4,5:00,-2.1,,-3.2,,93,,,,0,,,,97.43,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 6:00,2017,5,4,6:00,-1.6,,-2.8,,92,,,,0,,,,97.47,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 7:00,2017,5,4,7:00,0.1,,-1.3,,91,,,,0,,,,97.46,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 8:00,2017,5,4,8:00,3,,-0.2,,80,,,,0,,,,97.44,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 9:00,2017,5,4,9:00,6.7,,0.7,,66,,29,,3,,,,97.37,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 10:00,2017,5,4,10:00,11.2,,-3.8,,35,,14,,7,,,,97.31,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 11:00,2017,5,4,11:00,12.1,,-5.3,,29,,15,,9,,,,97.28,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 12:00,2017,5,4,12:00,13.1,,-4.5,,29,,20,,7,,,,97.21,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 13:00,2017,5,4,13:00,12.9,,-4.9,,29,,19,,6,,,,97.14,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 14:00,2017,5,4,14:00,12.6,,-6.1,,27,,17,,8,,,,97.1,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 15:00,2017,5,4,15:00,12.3,,-4.7,,30,,18,,5,,,,97.07,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 16:00,2017,5,4,16:00,11.5,,-4.7,,32,,18,,3,,,,97.04,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 17:00,2017,5,4,17:00,11,,-4.6,,33,,21,,4,,,,97.05,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 18:00,2017,5,4,18:00,9.3,,-2.4,,44,,15,,7,,,,97.07,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 19:00,2017,5,4,19:00,7,,0.8,,65,,14,,8,,,,97.12,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 20:00,2017,5,4,20:00,5.4,,2.6,,82,,14,,4,,,,97.05,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 21:00,2017,5,4,21:00,5.1,,3.1,,87,,,,0,,,,97.02,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 22:00,2017,5,4,22:00,4.8,,3.2,,89,,10,,3,,,,96.96,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/4/2017 23:00,2017,5,4,23:00,4.5,,2.9,,90,,9,,4,,,,96.88,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 0:00,2017,5,5,0:00,4.3,,2.8,,90,,8,,3,,,,96.78,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 1:00,2017,5,5,1:00,3.9,,2.5,,91,,5,,2,,,,96.69,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 2:00,2017,5,5,2:00,4.1,,2.9,,92,,7,,3,,,,96.6,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 3:00,2017,5,5,3:00,4.3,,3.1,,92,,3,,2,,,,96.54,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 4:00,2017,5,5,4:00,4.6,,3.4,,92,,5,,2,,,,96.48,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 5:00,2017,5,5,5:00,4.7,,3.5,,92,,5,,3,,,,96.41,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 6:00,2017,5,5,6:00,4.8,,3.5,,92,,5,,3,,,,96.38,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 7:00,2017,5,5,7:00,5,,3.6,,91,,6,,4,,,,96.36,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 8:00,2017,5,5,8:00,5.2,,3.8,,91,,6,,4,,,,96.33,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 9:00,2017,5,5,9:00,5.3,,3.9,,91,,5,,4,,,,96.29,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 10:00,2017,5,5,10:00,5.4,,3.9,,90,,5,,4,,,,96.19,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 11:00,2017,5,5,11:00,5.4,,3.9,,90,,6,,4,,,,96.11,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 12:00,2017,5,5,12:00,5,,3.3,,89,,5,,7,,,,96,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 13:00,2017,5,5,13:00,5,,3.5,,90,,6,,4,,,,95.91,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 14:00,2017,5,5,14:00,4.9,,3.5,,91,,4,,6,,,,95.83,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 15:00,2017,5,5,15:00,5,,3.6,,91,,4,,4,,,,95.77,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 16:00,2017,5,5,16:00,5,,3.7,,91,,4,,6,,,,95.63,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 17:00,2017,5,5,17:00,5.1,,3.8,,91,,4,,4,,,,95.6,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 18:00,2017,5,5,18:00,5,,3.7,,91,,4,,5,,,,95.57,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 19:00,2017,5,5,19:00,4.8,,3.5,,91,,3,,6,,,,95.51,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 20:00,2017,5,5,20:00,4.6,,3.4,,92,,3,,7,,,,95.52,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 21:00,2017,5,5,21:00,4.3,,3.1,,92,,3,,5,,,,95.47,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 22:00,2017,5,5,22:00,4.1,,3,,92,,3,,5,,,,95.42,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/5/2017 23:00,2017,5,5,23:00,3.9,,2.8,,92,,4,,6,,,,95.32,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 0:00,2017,5,6,0:00,3.6,,2.6,,93,,4,,5,,,,95.23,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 1:00,2017,5,6,1:00,3.5,,2.6,,93,,3,,3,,,,95.22,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 2:00,2017,5,6,2:00,3.5,,2.5,,93,,4,,5,,,,95.11,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 3:00,2017,5,6,3:00,3.5,,2.4,,93,,2,,4,,,,95.06,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 4:00,2017,5,6,4:00,3.6,,2.6,,93,,6,,5,,,,95.01,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 5:00,2017,5,6,5:00,3.6,,2.6,,93,,6,,5,,,,94.85,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 6:00,2017,5,6,6:00,3.7,,2.7,,93,,5,,3,,,,94.98,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 7:00,2017,5,6,7:00,3.5,,2.6,,94,,3,,7,,,,94.92,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 8:00,2017,5,6,8:00,3.6,,2.5,,93,,36,,4,,,,94.92,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 9:00,2017,5,6,9:00,3.8,,2.7,,93,,3,,7,,,,94.85,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 10:00,2017,5,6,10:00,4.4,,3,,91,,2,,6,,,,94.85,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 11:00,2017,5,6,11:00,4.7,,3.3,,91,,1,,9,,,,94.83,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 12:00,2017,5,6,12:00,5.3,,3.8,,90,,1,,9,,,,94.79,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 13:00,2017,5,6,13:00,5.6,,4.1,,91,,2,,7,,,,94.78,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 14:00,2017,5,6,14:00,5.5,,3.9,,90,,2,,7,,,,94.78,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 15:00,2017,5,6,15:00,5.1,,3.6,,90,,36,,6,,,,94.79,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 16:00,2017,5,6,16:00,4.7,,3.2,,90,,1,,7,,,,94.78,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 17:00,2017,5,6,17:00,4.4,,2.9,,90,,1,,7,,,,94.85,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 18:00,2017,5,6,18:00,4.1,,2.7,,90,,1,,6,,,,94.89,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 19:00,2017,5,6,19:00,2.6,,1.3,,92,,35,,8,,,,94.95,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 20:00,2017,5,6,20:00,1.7,,0.6,,92,,36,,6,,,,94.98,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 21:00,2017,5,6,21:00,1.2,,0.2,,93,,36,,5,,,,95,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 22:00,2017,5,6,22:00,1.4,,0.3,,93,,35,,6,,,,95.02,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/6/2017 23:00,2017,5,6,23:00,1.5,,0.4,,93,,33,,5,,,,95.02,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 0:00,2017,5,7,0:00,1.3,,0.1,,91,,35,,6,,,,95.03,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 1:00,2017,5,7,1:00,1,,-0.2,,92,,33,,5,,,,95.04,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 2:00,2017,5,7,2:00,0.6,,-0.5,,92,,32,,5,,,,95.04,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 3:00,2017,5,7,3:00,0.3,,-0.8,,93,,35,,6,,,,95.06,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 4:00,2017,5,7,4:00,0.2,,-0.9,,93,,32,,6,,,,95.11,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 5:00,2017,5,7,5:00,0,,-1.4,,90,,33,,9,,,,95.16,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 6:00,2017,5,7,6:00,-0.2,,-1.7,,90,,33,,8,,,,95.24,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 7:00,2017,5,7,7:00,-0.4,,-2.1,,89,,34,,5,,,,95.31,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 8:00,2017,5,7,8:00,-0.3,,-2.3,,86,,33,,7,,,,95.4,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 9:00,2017,5,7,9:00,0,,-2.2,,85,,34,,9,,,,95.47,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 10:00,2017,5,7,10:00,0.4,,-1.2,,89,,31,,3,,,,95.54,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 11:00,2017,5,7,11:00,0.6,,-1.7,,85,,32,,7,,,,95.61,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 12:00,2017,5,7,12:00,0.8,,-0.9,,89,,29,,6,,,,95.67,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 13:00,2017,5,7,13:00,1.7,,-0.5,,86,,31,,8,,,,95.73,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 14:00,2017,5,7,14:00,1.2,,-0.5,,88,,35,,7,,,,95.78,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 15:00,2017,5,7,15:00,1.6,,0.1,,90,,32,,6,,,,95.84,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 16:00,2017,5,7,16:00,1.2,,-0.3,,90,,33,,7,,,,95.91,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 17:00,2017,5,7,17:00,1.3,,-0.1,,90,,32,,3,,,,96,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 18:00,2017,5,7,18:00,0.8,,-0.5,,91,,34,,6,,,,96.08,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 19:00,2017,5,7,19:00,0.5,,-0.7,,92,,33,,6,,,,96.16,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 20:00,2017,5,7,20:00,0.5,,-0.6,,93,,28,,1,,,,96.22,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 21:00,2017,5,7,21:00,0.4,,-0.7,,92,,36,,3,,,,96.27,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 22:00,2017,5,7,22:00,0.2,,-0.9,,92,,0,,1,,,,96.27,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/7/2017 23:00,2017,5,7,23:00,0,,-1.1,,92,,,,0,,,,96.27,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 0:00,2017,5,8,0:00,-0.1,,-1,,93,,,,0,,,,96.28,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 1:00,2017,5,8,1:00,-0.2,,-1.1,,94,,,,0,,,,96.28,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 2:00,2017,5,8,2:00,0,,-1,,93,,28,,1,,,,96.26,,,,0,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 3:00,2017,5,8,3:00,-0.4,,-2.2,,87,,33,,3,,,,96.29,,,,-1,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 4:00,2017,5,8,4:00,-0.7,,-2.7,,86,,32,,3,,,,96.31,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 5:00,2017,5,8,5:00,-1.1,,-2.9,,87,,32,,2,,,,96.31,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 6:00,2017,5,8,6:00,-1,,-3.2,,85,,29,,4,,,,96.36,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 7:00,2017,5,8,7:00,-1.1,,-3.8,,82,,31,,5,,,,96.38,,,,-3,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 8:00,2017,5,8,8:00,-0.7,,-3.9,,79,,31,,5,,,,96.4,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 9:00,2017,5,8,9:00,-0.3,,-4.2,,75,,29,,6,,,,96.38,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 10:00,2017,5,8,10:00,0,,-3.8,,76,,34,,5,,,,96.4,,,,-2,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 11:00,2017,5,8,11:00,1.1,,-2.7,,76,,30,,6,,,,96.38,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 12:00,2017,5,8,12:00,1.6,,-3.3,,70,,30,,7,,,,96.33,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 13:00,2017,5,8,13:00,1.8,,-3.2,,69,,31,,7,,,,96.34,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 14:00,2017,5,8,14:00,1.9,,-1.8,,77,,35,,4,,,,96.38,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 15:00,2017,5,8,15:00,1.8,,-2,,76,,32,,6,,,,96.39,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 16:00,2017,5,8,16:00,1.3,,-1.8,,80,,35,,6,,,,96.41,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 17:00,2017,5,8,17:00,2,,-0.4,,84,,33,,4,,,,96.42,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 18:00,2017,5,8,18:00,0.9,,-1.7,,83,,31,,5,,,,96.45,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 19:00,2017,5,8,19:00,0.4,,-1.7,,86,,30,,4,,,,96.45,,,,,,NA
ON,42967,ALGONQUIN PARK EAST GATE,45.53,-78.27,P0A,5/8/2017 20:00,2017,5,8,20:00,-0.3,,-1.6,,91,,32,,1,,,,96.49,,,,-1,,NA
